title,author_for_reference,pdf_url,page_no,domain_url,pattern_cleaned_url,github_user_cleaned_url,date,year,eprints_repo
Exploring the accuracy of analytic methods in predicting the evolution of large-scale structure,A Acuto,https://researchonline.ljmu.ac.uk/id/eprint/16339/1/2022acutophd.pdf,55,https://github.com/sbird/S-GenIC.,github.com/sbird/S-GenIC,sbird/S-GenIC,2022-03-01,2022.0,researchonline.ljmu.ac.uk
Exploring the accuracy of analytic methods in predicting the evolution of large-scale structure,A Acuto,https://researchonline.ljmu.ac.uk/id/eprint/16339/1/2022acutophd.pdf,126,https://github.com/nebblu/ReACT.,github.com/nebblu/ReACT,nebblu/ReACT,2022-03-01,2022.0,researchonline.ljmu.ac.uk
Acoustically assessing apes: chimpanzee conservation with passive acoustic monitoring,A-S Crunchant,https://researchonline.ljmu.ac.uk/id/eprint/16120/1/2022crunchantphd.pdf,30,https://github.com/groakat/AudioTagger,github.com/groakat/AudioTagger,groakat/AudioTagger,2022-02-01,2022.0,researchonline.ljmu.ac.uk
Acoustically assessing apes: chimpanzee conservation with passive acoustic monitoring,A-S Crunchant,https://researchonline.ljmu.ac.uk/id/eprint/16120/1/2022crunchantphd.pdf,30,https://github.com/OpenWild/caracal,github.com/OpenWild/caracal,OpenWild/caracal,2022-02-01,2022.0,researchonline.ljmu.ac.uk
Acoustically assessing apes: chimpanzee conservation with passive acoustic monitoring,A-S Crunchant,https://researchonline.ljmu.ac.uk/id/eprint/16120/1/2022crunchantphd.pdf,30,https://github.com/DenaJGibbon/gibbonR-,github.com/DenaJGibbon/gibbonR-,DenaJGibbon/gibbonR,2022-02-01,2022.0,researchonline.ljmu.ac.uk
Acoustically assessing apes: chimpanzee conservation with passive acoustic monitoring,A-S Crunchant,https://researchonline.ljmu.ac.uk/id/eprint/16120/1/2022crunchantphd.pdf,31,https://github.com/kitzeslab/opensoundscape,github.com/kitzeslab/opensoundscape,kitzeslab/opensoundscape,2022-02-01,2022.0,researchonline.ljmu.ac.uk
Acoustically assessing apes: chimpanzee conservation with passive acoustic monitoring,A-S Crunchant,https://researchonline.ljmu.ac.uk/id/eprint/16120/1/2022crunchantphd.pdf,31,https://github.com/scikit-maad/scikit-maad,github.com/scikit-maad/scikit-maad,scikit-maad/scikit-maad,2022-02-01,2022.0,researchonline.ljmu.ac.uk
RISK DETECTION FOR THE PREVENTION OF FALLS ON STAIRS IN OLDER PEOPLE,M Ram,https://researchonline.ljmu.ac.uk/id/eprint/16198/1/2022MalarPhD.pdf,243,https://github.com/arduino-libraries/SD.,github.com/arduino-libraries/SD,arduino-libraries/SD,2022-02-01,2022.0,researchonline.ljmu.ac.uk
Testing extensions to the standard model of cosmology with the growth of structure,S Stafford,https://researchonline.ljmu.ac.uk/id/eprint/15991/1/2022staffordphd.pdf,39,https://github.com/sbird/S-GenIC,github.com/sbird/S-GenIC,sbird/S-GenIC,2022-02-01,2022.0,researchonline.ljmu.ac.uk
Testing extensions to the standard model of cosmology with the growth of structure,S Stafford,https://researchonline.ljmu.ac.uk/id/eprint/15991/1/2022staffordphd.pdf,48,https://github.com/sbird/GenPK/,github.com/sbird/GenPK,sbird/GenPK,2022-02-01,2022.0,researchonline.ljmu.ac.uk
Testing extensions to the standard model of cosmology with the growth of structure,S Stafford,https://researchonline.ljmu.ac.uk/id/eprint/15991/1/2022staffordphd.pdf,159,https://github.com/hsxavier/ﬂask,github.com/hsxavier/flask,hsxavier/flask,2022-02-01,2022.0,researchonline.ljmu.ac.uk
Testing extensions to the standard model of cosmology with the growth of structure,S Stafford,https://researchonline.ljmu.ac.uk/id/eprint/15991/1/2022staffordphd.pdf,161,https://github.com/healpy/healpy,github.com/healpy/healpy,healpy/healpy,2022-02-01,2022.0,researchonline.ljmu.ac.uk
Placing ancient DNA sequences into reference phylogenies,R Martiniano,https://researchonline.ljmu.ac.uk/id/eprint/16309/1/Placing%20ancient%20DNA%20sequences%20into%20reference.pdf,5,https://github.com/ruidlpm/pathPhynder/.,github.com/ruidlpm/pathPhynder,ruidlpm/pathPhynder,2022-01-27,2022.0,researchonline.ljmu.ac.uk
Overview of the Americas’ First Peopling from a Patrilineal Perspective: New Evidence from the Southern Continent,G Colombo,https://researchonline.ljmu.ac.uk/id/eprint/16241/1/Overview%20of%20the%20Americas%E2%80%99%20First%20Peopling%20from%20a%20Patrilineal%20Perspective%20New%20Evidence%20from%20the%20Southern%20Continent.pdf,4,"https://github.com/qiyunzhu/AfterPhylo,",github.com/qiyunzhu/AfterPhylo,qiyunzhu/AfterPhylo,2022-01-25,2022.0,researchonline.ljmu.ac.uk
Overview of the Americas’ First Peopling from a Patrilineal Perspective: New Evidence from the Southern Continent,G Colombo,https://researchonline.ljmu.ac.uk/id/eprint/16241/1/Overview%20of%20the%20Americas%E2%80%99%20First%20Peopling%20from%20a%20Patrilineal%20Perspective%20New%20Evidence%20from%20the%20Southern%20Continent.pdf,4,"https://github.com/richarddurbin/phynder,",github.com/richarddurbin/phynder,richarddurbin/phynder,2022-01-25,2022.0,researchonline.ljmu.ac.uk
Overview of the Americas’ First Peopling from a Patrilineal Perspective: New Evidence from the Southern Continent,G Colombo,https://researchonline.ljmu.ac.uk/id/eprint/16241/1/Overview%20of%20the%20Americas%E2%80%99%20First%20Peopling%20from%20a%20Patrilineal%20Perspective%20New%20Evidence%20from%20the%20Southern%20Continent.pdf,19,"https://github.com/raveancic/fromhaplomulti-VCF2FASTA,",github.com/raveancic/fromhaplomulti-VCF,raveancic/fromhaplomulti-VCF2FASTA,2022-01-25,2022.0,researchonline.ljmu.ac.uk
A WC/WO star exploding within an expanding carbon-oxygen-neon nebula,A Gal-Yam,https://researchonline.ljmu.ac.uk/id/eprint/15856/1/2111.12435v1.pdf,50,https://github.com/AngusWright/LAMBDAR.,github.com/AngusWright/LAMBDAR,AngusWright/LAMBDAR,2022-01-12,2022.0,researchonline.ljmu.ac.uk
A WC/WO star exploding within an expanding carbon-oxygen-neon nebula,A Gal-Yam,https://researchonline.ljmu.ac.uk/id/eprint/15856/1/2111.12435v1.pdf,55,https://github.com/manolis07gr/TigerFit.,github.com/manolis07gr/TigerFit,manolis07gr/TigerFit,2022-01-12,2022.0,researchonline.ljmu.ac.uk
HSC-XXL : Baryon budget of the 136 XXL Groups and Clusters,D Akino,https://researchonline.ljmu.ac.uk/id/eprint/15864/1/2111.10080v1.pdf,5,https://github.com/domeckert/pyprofﬁt,github.com/domeckert/pyproffit,domeckert/pyproffit,2022-01-08,2022.0,researchonline.ljmu.ac.uk
Late-time Evolution and Modeling of the Off-axis Gamma-Ray Burst Candidate FIRST J141918.9+394036,KP Mooley,https://researchonline.ljmu.ac.uk/id/eprint/16054/1/Late%20time%20Evolution%20and%20Modeling%20of%20the%20Off%20axis%20Gamma%20Ray%20Burst%20Candidate%20FIRST.pdf,4,https://github.com/lofar-astron/prefactor,github.com/lofar-astron/prefactor,lofar-astron/prefactor,2022-01-06,2022.0,researchonline.ljmu.ac.uk
Late-time Evolution and Modeling of the Off-axis Gamma-Ray Burst Candidate FIRST J141918.9+394036,KP Mooley,https://researchonline.ljmu.ac.uk/id/eprint/16054/1/Late%20time%20Evolution%20and%20Modeling%20of%20the%20Off%20axis%20Gamma%20Ray%20Burst%20Candidate%20FIRST.pdf,4,https://github.com/mhardcastle/ddf-pipeline,github.com/mhardcastle/ddf-pipeline,mhardcastle/ddf-pipeline,2022-01-06,2022.0,researchonline.ljmu.ac.uk
Galaxy velocity bias in cosmological simulations: towards per cent-level calibration,D Anbajagane,https://researchonline.ljmu.ac.uk/id/eprint/16428/1/Galaxy%20velocity%20bias%20in%20cosmological%20simulations%20towards%20per%20centlevel%20calibration.pdf,4,https://github.com/afarahi/kllr,github.com/afarahi/kllr,afarahi/kllr,2021-12-21,2021.0,researchonline.ljmu.ac.uk
"The ""Maggie"" filament: Physical properties of a giant atomic cloud",J Syed,https://researchonline.ljmu.ac.uk/id/eprint/15750/8/the%20maggie%20filament.pdf,5,https://github.com/mriener/gausspyplus,github.com/mriener/gausspyplus,mriener/gausspyplus,2021-12-20,2021.0,researchonline.ljmu.ac.uk
"The ""Maggie"" filament: Physical properties of a giant atomic cloud",J Syed,https://researchonline.ljmu.ac.uk/id/eprint/15750/8/the%20maggie%20filament.pdf,7,https://github.com/astrosuri/filchap,github.com/astrosuri/filchap,astrosuri/filchap,2021-12-20,2021.0,researchonline.ljmu.ac.uk
A Matter of Trust: Learning Lessons About Causality Will Make qAOPs Credible,N Spinu,https://researchonline.ljmu.ac.uk/id/eprint/15831/10/A%20Matter%20of%20Trust%20Learning%20Lessons%20About%20Causality%20Will%20Make%20qAOPs%20Credible.pdf,5,https://github.com/Minyus/causallift/,github.com/Minyus/causallift,Minyus/causallift,2021-12-01,2021.0,researchonline.ljmu.ac.uk
A Matter of Trust: Learning Lessons About Causality Will Make qAOPs Credible,N Spinu,https://researchonline.ljmu.ac.uk/id/eprint/15831/10/A%20Matter%20of%20Trust%20Learning%20Lessons%20About%20Causality%20Will%20Make%20qAOPs%20Credible.pdf,5,https://github.com/uber/causalml,github.com/uber/causalml,uber/causalml,2021-12-01,2021.0,researchonline.ljmu.ac.uk
A Matter of Trust: Learning Lessons About Causality Will Make qAOPs Credible,N Spinu,https://researchonline.ljmu.ac.uk/id/eprint/15831/10/A%20Matter%20of%20Trust%20Learning%20Lessons%20About%20Causality%20Will%20Make%20qAOPs%20Credible.pdf,5,https://github.com/Microsoft/dowhy,github.com/Microsoft/dowhy,Microsoft/dowhy,2021-12-01,2021.0,researchonline.ljmu.ac.uk
A Matter of Trust: Learning Lessons About Causality Will Make qAOPs Credible,N Spinu,https://researchonline.ljmu.ac.uk/id/eprint/15831/10/A%20Matter%20of%20Trust%20Learning%20Lessons%20About%20Causality%20Will%20Make%20qAOPs%20Credible.pdf,5,https://github.com/Microsoft/EconML,github.com/Microsoft/EconML,Microsoft/EconML,2021-12-01,2021.0,researchonline.ljmu.ac.uk
A Matter of Trust: Learning Lessons About Causality Will Make qAOPs Credible,N Spinu,https://researchonline.ljmu.ac.uk/id/eprint/15831/10/A%20Matter%20of%20Trust%20Learning%20Lessons%20About%20Causality%20Will%20Make%20qAOPs%20Credible.pdf,5,https://github.com/wayfair/pylift,github.com/wayfair/pylift,wayfair/pylift,2021-12-01,2021.0,researchonline.ljmu.ac.uk
Carnegie Supernova Project: The First Homogeneous Sample of Super-Chandrasekhar-mass/2003fg-like Type Ia Supernovae,C Ashall,https://researchonline.ljmu.ac.uk/id/eprint/17808/1/Carnegie%20supernova%20project%20the%20first%20homogeneous%20sample%20of%20super-chandrasekhar%20mass%202003fg%20like%20type%20Ia%20supernova.pdf,22,http://github.com/sholmbo/misﬁts,github.com/sholmbo/misfits,sholmbo/misfits,2021-11-30,2021.0,researchonline.ljmu.ac.uk
The Photo-Astrometric vertical tracer density of the Milky Way-I. the method,A Everall,https://researchonline.ljmu.ac.uk/id/eprint/19280/8/stab3325.pdf,13,https://github.com/gaiaverse/selectionfuncti,github.com/gaiaverse/selectionfuncti,gaiaverse/selectionfunctions,2021-11-25,2021.0,researchonline.ljmu.ac.uk
The Photo-Astrometric vertical tracer density of the Milky Way-I. the method,A Everall,https://researchonline.ljmu.ac.uk/id/eprint/19280/8/stab3325.pdf,13,https://github.com/gaiaverse/scanninglaw,github.com/gaiaverse/scanninglaw,gaiaverse/scanninglaw,2021-11-25,2021.0,researchonline.ljmu.ac.uk
DataProVe: Fully Automated Conformance Verification Between Data Protection Policies and System Architectures,V Thong Ta,https://researchonline.ljmu.ac.uk/id/eprint/15721/8/DataProVe.pdf,18,https://github.com/Dataprove/Dataprovetool/.,github.com/Dataprove/Dataprovetool,Dataprove/Dataprovetool,2021-11-20,2021.0,researchonline.ljmu.ac.uk
"Virtual and augmented reality: New tools for visualizing, analyzing, and communicating complex morphology.",RL Cieri,https://researchonline.ljmu.ac.uk/id/eprint/15776/1/cerci%20et%20al%20accepted.pdf,8,https://github.com/bobcieri/StreamlineVR.,github.com/bobcieri/StreamlineVR,bobcieri/StreamlineVR,2021-11-02,2021.0,researchonline.ljmu.ac.uk
"Virtual and augmented reality: New tools for visualizing, analyzing, and communicating complex morphology.",RL Cieri,https://researchonline.ljmu.ac.uk/id/eprint/15776/1/cerci%20et%20al%20accepted.pdf,13,https://github.com/jonovotny/DinoVR),github.com/jonovotny/DinoVR,jonovotny/DinoVR,2021-11-02,2021.0,researchonline.ljmu.ac.uk
Faintest of Them All : ZTF 21aaoryiz/SN 2021fcg -- Discovery of an Extremely Low Luminosity Type Lax Supernova,VR Karambelkar,https://researchonline.ljmu.ac.uk/id/eprint/15839/8/Karambelkar_2021_ApJL_921_L6.pdf,3,https://github.com/jkrogager/PyNOT,github.com/jkrogager/PyNOT,jkrogager/PyNOT,2021-10-27,2021.0,researchonline.ljmu.ac.uk
Comparing the pre-SNe feedback and environmental pressures for 6000 HII regions across 19 nearby spiral galaxies,AT Barnes,https://researchonline.ljmu.ac.uk/id/eprint/15694/8/Comparing%20the%20pre-SNe%20feedback%20and%20environmental%20pressures%20for%206000%20HII%20regions%20across%2019%20nearby%20spiral%20galaxies.pdf,4,https://github.com/emsellem/pymusepipe,github.com/emsellem/pymusepipe,emsellem/pymusepipe,2021-10-19,2021.0,researchonline.ljmu.ac.uk
Advanced Intelligent Control Strategy in Dynamic Positioning (DP) System Applied to a Semi-Submersible Drilling Platform in The North Sea,M Alremeihi,https://researchonline.ljmu.ac.uk/id/eprint/15194/1/OMAE2021%20Submission.pdf,9,"https://github.com/cybergalactic/MSS,",github.com/cybergalactic/MSS,cybergalactic/MSS,2021-10-11,2021.0,researchonline.ljmu.ac.uk
"Real-time Discovery of AT2020xnd: A Fast, Luminous Ultraviolet Transient with Minimal Radioactive Ejecta",DA Perley,https://researchonline.ljmu.ac.uk/id/eprint/15837/8/stab2785.pdf,3,https://github.com/dmitryduev/kowalski,github.com/dmitryduev/kowalski,dmitryduev/kowalski,2021-10-09,2021.0,researchonline.ljmu.ac.uk
The BAHAMAS project: Evaluating the accuracy of the halo model in predicting the non-linear matter power spectrum,A Acuto,https://researchonline.ljmu.ac.uk/id/eprint/15562/8/The%20BAHAMAS%20project%20Evaluating%20the%20accuracy%20of%20the%20halo%20model%20in%20predicting%20the%20non-linear%20matter%20power%20spectrum..pdf,5,https://github.com/sbird/S-GenIC,github.com/sbird/S-GenIC,sbird/S-GenIC,2021-10-05,2021.0,researchonline.ljmu.ac.uk
Transitional events in the spectrophotometric regime between stripped envelope and superluminous supernovae,SJ Prentice,https://researchonline.ljmu.ac.uk/id/eprint/17989/1/Transitional%20Events%20in%20the%20Spectrophotometric%20Regime%20Between%20Sripped%20Envelope%20and%20Superluminous%20Supernovae.pdf,3,https://github.com/svalenti/pessto,github.com/svalenti/pessto,svalenti/pessto,2021-10-05,2021.0,researchonline.ljmu.ac.uk
Transitional events in the spectrophotometric regime between stripped envelope and superluminous supernovae,SJ Prentice,https://researchonline.ljmu.ac.uk/id/eprint/17989/1/Transitional%20Events%20in%20the%20Spectrophotometric%20Regime%20Between%20Sripped%20Envelope%20and%20Superluminous%20Supernovae.pdf,4,https://github.com/bd-j/prospector,github.com/bd-j/prospector,bd-j/prospector,2021-10-05,2021.0,researchonline.ljmu.ac.uk
Transitional events in the spectrophotometric regime between stripped envelope and superluminous supernovae,SJ Prentice,https://researchonline.ljmu.ac.uk/id/eprint/17989/1/Transitional%20Events%20in%20the%20Spectrophotometric%20Regime%20Between%20Sripped%20Envelope%20and%20Superluminous%20Supernovae.pdf,6,https://github.com/steveschulze/Photometry,github.com/steveschulze/Photometry,steveschulze/Photometry,2021-10-05,2021.0,researchonline.ljmu.ac.uk
Testing extensions to LCDM on small scales with forthcoming cosmic shear surveys,SG Stafford,https://researchonline.ljmu.ac.uk/id/eprint/15616/8/Testing%20extensions%20to%20LCDM%20on%20small%20scales%20with%20forthcoming%20cosmic%20shear%20surveys.pdf,4,https://github.com/sbird/S-GenIC,github.com/sbird/S-GenIC,sbird/S-GenIC,2021-10-02,2021.0,researchonline.ljmu.ac.uk
Testing extensions to LCDM on small scales with forthcoming cosmic shear surveys,SG Stafford,https://researchonline.ljmu.ac.uk/id/eprint/15616/8/Testing%20extensions%20to%20LCDM%20on%20small%20scales%20with%20forthcoming%20cosmic%20shear%20surveys.pdf,5,https://github.com/sbird/GenPK,github.com/sbird/GenPK,sbird/GenPK,2021-10-02,2021.0,researchonline.ljmu.ac.uk
Testing extensions to LCDM on small scales with forthcoming cosmic shear surveys,SG Stafford,https://researchonline.ljmu.ac.uk/id/eprint/15616/8/Testing%20extensions%20to%20LCDM%20on%20small%20scales%20with%20forthcoming%20cosmic%20shear%20surveys.pdf,8,https://github.com/hsxavier/ﬂask,github.com/hsxavier/flask,hsxavier/flask,2021-10-02,2021.0,researchonline.ljmu.ac.uk
Testing extensions to LCDM on small scales with forthcoming cosmic shear surveys,SG Stafford,https://researchonline.ljmu.ac.uk/id/eprint/15616/8/Testing%20extensions%20to%20LCDM%20on%20small%20scales%20with%20forthcoming%20cosmic%20shear%20surveys.pdf,8,https://github.com/healpy/healpy,github.com/healpy/healpy,healpy/healpy,2021-10-02,2021.0,researchonline.ljmu.ac.uk
Using globular clusters to unveil the properties of the light and dark galaxy halo,M Hughes,https://researchonline.ljmu.ac.uk/id/eprint/15567/1/2021hughesphd.pdf,169,https://github.com/lauralwatkins/cjam.git),github.com/lauralwatkins/cjam,lauralwatkins/cjam,2021-10-01,2021.0,researchonline.ljmu.ac.uk
Metal-enriched halo gas across galaxy overdensities over the last 10 billion years,R Dutta,https://researchonline.ljmu.ac.uk/id/eprint/16042/1/dutta.pdf,24,https://github.com/tommyod/KDEpy).,github.com/tommyod/KDEpy,tommyod/KDEpy,2021-09-25,2021.0,researchonline.ljmu.ac.uk
On the road to per cent accuracy - V. The non-linear power spectrum beyond Lambda CDM with massive neutrinos and baryonic feedback,B Bose,https://researchonline.ljmu.ac.uk/id/eprint/16429/1/On%20the%20road%20to%20per%20cent%20accuracy%20-%20V.%20The%20non-linear%20power%20spectrum%20beyond.pdf,2,https://github.com/nebblu/ReAC,github.com/nebblu/ReAC,nebblu/ReACT,2021-09-23,2021.0,researchonline.ljmu.ac.uk
On the road to per cent accuracy - V. The non-linear power spectrum beyond Lambda CDM with massive neutrinos and baryonic feedback,B Bose,https://researchonline.ljmu.ac.uk/id/eprint/16429/1/On%20the%20road%20to%20per%20cent%20accuracy%20-%20V.%20The%20non-linear%20power%20spectrum%20beyond.pdf,4,https://github.com/alexander-mead/HMcode,github.com/alexander-mead/HMcode,alexander-mead/HMcode,2021-09-23,2021.0,researchonline.ljmu.ac.uk
On the road to per cent accuracy - V. The non-linear power spectrum beyond Lambda CDM with massive neutrinos and baryonic feedback,B Bose,https://researchonline.ljmu.ac.uk/id/eprint/16429/1/On%20the%20road%20to%20per%20cent%20accuracy%20-%20V.%20The%20non-linear%20power%20spectrum%20beyond.pdf,6,https://github.com/HAWinther/FML/tree/master/FML/C,github.com/HAWinther/FML,HAWinther/FML,2021-09-23,2021.0,researchonline.ljmu.ac.uk
